f_player_id,buyin,f_name,f_tournament_id,f_playing_time_limit,f_ticket_distribution,date
140126737,176.0000,"10 Tkt Satty StackUp Turbo",140178804,2880,G,"2020-10-05 17:59:55"
140130137,0.0000,"Daily Freeroll NLH",140098707,0,,"2020-10-05 10:59:55"
140136704,0.0000,"Daily Freeroll NLH - Satty",140098741,0,G,"2020-10-05 12:59:55"
140141612,0.0000,"Daily Freeroll NLH - Satty",140098741,0,G,"2020-10-05 12:59:55"
140170648,0.0000,"Daily Freeroll PLO",140098717,0,,"2020-10-05 16:59:56"
140181701,0.0000,"Daily Freeroll NLH - Satty",141294047,0,G,"2020-10-14 12:59:55"
140182562,0.0000,"Daily Freeroll NLH",140098715,0,,"2020-10-05 18:59:55"
140193251,0.0000,"Daily Freeroll NLH",140098693,0,,"2020-10-05 20:59:55"
140208130,0.0000,"Daily Freeroll NLH - Satty",140909131,0,G,"2020-10-11 12:59:55"
140225971,0.0000,"Daily Freeroll PLO",143191446,0,,"2020-10-29 01:59:55"
140248181,0.0000,"Daily Mega Freeroll",140808317,0,,"2020-10-10 15:59:55"
140249800,0.0000,"Daily Freeroll NLH",140223020,0,,"2020-10-06 09:59:55"
140261432,12.0000,"Time Crunch (15 min)",140447547,900,,"2020-10-07 12:04:55"
140276835,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140223026,3600,,"2020-10-06 13:59:55"
140297433,1100.0000,"SM #4 Sunday StackUp (6 Max)",141046043,0,,"2020-10-18 19:29:55"
140319867,0.0000,"Daily Freeroll NLH",140223008,0,,"2020-10-06 20:59:55"
140331648,0.0000,"Daily Freeroll NLH - Nano Package",140223058,0,G,"2020-10-06 21:59:55"
140442657,0.0000,"Daily Freeroll NLH",140418435,0,,"2020-10-07 10:59:55"
140449404,0.0000,"Daily Freeroll PLO",140418437,0,,"2020-10-07 11:59:55"
140450151,0.0000,"Daily Freeroll NLH - Satty",140418469,0,G,"2020-10-07 12:59:55"
140454574,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140418439,3600,,"2020-10-07 13:59:55"
140454625,0.0000,"Daily Freeroll NLH",141043780,0,,"2020-10-12 20:59:55"
140457274,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140418439,3600,,"2020-10-07 13:59:55"
140466477,0.0000,"Daily Freeroll NLH",140418441,0,,"2020-10-07 15:00:00"
140475874,0.0000,"Daily Freeroll PLO",140418445,0,,"2020-10-07 16:59:55"
140479572,0.0000,"Daily Freeroll PLO",143123725,0,,"2020-10-28 16:59:56"
140482609,0.0000,"Daily Freeroll NLH",140808313,0,,"2020-10-10 18:59:56"
140628959,0.0000,"Daily Freeroll PLO",140617351,0,,"2020-10-08 08:59:55"
140630089,0.0000,"Daily Freeroll PLO",140617351,0,,"2020-10-08 08:59:55"
140631558,0.0000,"Daily Freeroll PLO",140697359,0,,"2020-10-09 08:59:55"
140633957,0.0000,"Daily Freeroll NLH",140617339,0,,"2020-10-08 17:59:55"
140643713,1100.0000,"SM #4 Sunday StackUp (6 Max)",141937084,0,,"2020-10-25 19:29:55"
140664184,0.0000,"Daily Freeroll NLH",142959803,0,,"2020-10-27 09:59:55"
140669005,0.0000,"Daily Freeroll NLH",140617363,0,,"2020-10-08 18:59:55"
140671229,0.0000,"Daily Freeroll NLH",140617363,0,,"2020-10-08 18:59:55"
140682981,0.0000,"Daily Freeroll NLH",140909087,0,,"2020-10-11 17:59:55"
140687903,110.0000,"10K @ 9 PM",140808267,0,,"2020-10-10 20:59:55"
140692103,0.0000,"Daily Freeroll PLO - Nano Package",140657140,0,G,"2020-10-08 23:59:56"
140718774,0.0000,"Daily Freeroll PLO",140697359,0,,"2020-10-09 08:59:55"
140721620,0.0000,"Daily Freeroll NLH",140697361,0,,"2020-10-09 09:59:56"
140723253,0.0000,"Daily Freeroll NLH",140697361,0,,"2020-10-09 09:59:56"
140726923,0.0000,"Daily Freeroll PLO",140697365,0,,"2020-10-09 11:59:56"
140729683,0.0000,"Daily Freeroll PLO",142708785,0,,"2020-10-25 16:59:55"
140746474,0.0000,"Daily Freeroll NLH",140697369,0,,"2020-10-09 14:59:55"
140752948,0.0000,"Daily Freeroll NLH",143358163,0,,"2020-10-30 17:59:55"
140754823,12.0000,"Time Crunch (15 min)",141301223,900,,"2020-10-14 01:28:55"
140757673,0.0000,"Daily Freeroll PLO - Nano Package",141678395,0,G,"2020-10-16 23:59:55"
140766678,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140909107,3600,,"2020-10-11 13:59:55"
140769701,0.0000,"Daily Freeroll NLH",140697371,0,,"2020-10-09 18:59:55"
140774636,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140808309,3600,,"2020-10-10 13:59:55"
140780620,0.0000,"Daily Freeroll NLH",141933073,0,,"2020-10-19 18:59:55"
140783897,66.0000,"Turbo Luncheon @1:30PM",140808265,0,,"2020-10-10 13:29:50"
140791154,110.0000,"10K @ 9 PM",140697329,0,,"2020-10-09 20:59:55"
140796915,0.0000,"Daily Freeroll NLH",140697351,0,,"2020-10-09 22:59:55"
140819703,0.0000,"Daily Freeroll NLH",140780990,0,,"2020-10-10 03:59:55"
140822927,0.0000,"Daily Freeroll NLH",140808295,0,,"2020-10-10 05:59:55"
140828213,0.0000,"Daily Freeroll PLO",140808301,0,,"2020-10-10 08:59:55"
140840987,110.0000,"2 Tkt Satty Bounty 17K",140905664,900,G,"2020-10-10 22:29:55"
140841575,0.0000,"Daily Freeroll PLO",140808315,0,,"2020-10-10 16:59:55"
140868023,55.0000,"Time Crunch (15 min)",144879692,900,,"2020-11-10 15:09:56"
140874850,0.0000,"Daily Freeroll NLH",140808289,0,,"2020-10-10 17:59:55"
140885155,110.0000,"Time Crunch (15 min)",140930474,900,,"2020-10-11 08:26:55"
140885405,110.0000,"Time Crunch (15 min)",140931309,900,,"2020-10-11 08:54:55"
140885516,0.0000,"Daily Freeroll NLH",140808291,0,,"2020-10-10 20:59:55"
140889427,0.0000,"Daily Freeroll NLH",140808293,0,,"2020-10-10 22:59:55"
140889580,12.0000,"Time Crunch (15 min)",141073905,900,,"2020-10-12 10:44:55"
140896948,0.0000,"Daily Freeroll NLH",142084161,0,,"2020-10-20 22:59:59"
140906189,0.0000,"Daily Freeroll PLO - Nano Package",140862540,0,G,"2020-10-10 23:59:59"
140919872,0.0000,"Daily Freeroll PLO",140883668,0,,"2020-10-11 01:59:55"
140919889,0.0000,"Daily Freeroll PLO",140883668,0,,"2020-10-11 01:59:55"
140931369,0.0000,"Daily Freeroll PLO",140909099,0,,"2020-10-11 08:59:55"
140941370,110.0000,"Time Crunch (15 min)",140986428,900,,"2020-10-11 16:54:55"
140941549,110.0000,"Time Crunch (15 min)",140957681,900,,"2020-10-11 13:26:55"
140948175,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
140958816,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140909107,3600,,"2020-10-11 13:59:55"
140959607,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",140909107,3600,,"2020-10-11 13:59:55"
140968227,0.0000,"Daily Freeroll NLH",140909109,0,,"2020-10-11 14:59:55"
141006860,0.0000,"Daily Freeroll PLO",141043790,0,,"2020-10-12 08:59:55"
141007867,110.0000,"Time Crunch (15 min)",141068046,900,,"2020-10-12 08:54:55"
141008111,110.0000,"Time Crunch (15 min)",141067504,900,,"2020-10-12 08:26:55"
141008246,275.0000,"Texas Turbo",140889303,0,,"2020-10-11 19:29:50"
141020704,12.0000,"Time Crunch (15 min)",141162609,900,,"2020-10-12 20:59:55"
141023462,0.0000,"Daily Freeroll NLH - Nano Package",140909133,0,G,"2020-10-11 21:59:55"
141050956,0.0000,"Daily Freeroll NLH",141011125,0,,"2020-10-12 00:59:59"
141061429,0.0000,"Daily Freeroll PLO",141011133,0,,"2020-10-12 04:59:55"
141084745,550.0000,"Mini StackUp",141045938,0,,"2020-10-12 14:29:54"
141085133,0.0000,"Daily Freeroll NLH",141043780,0,,"2020-10-12 20:59:55"
141089773,0.0000,"Daily Freeroll NLH",141043800,0,,"2020-10-12 14:59:56"
141092020,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",141043798,3600,,"2020-10-12 13:59:55"
141106590,0.0000,"Daily Freeroll PLO",141043804,0,,"2020-10-12 16:59:56"
141125483,0.0000,"Daily Freeroll NLH",141043802,0,,"2020-10-12 18:59:55"
141151739,0.0000,"Daily Freeroll NLH",141043780,0,,"2020-10-12 20:59:55"
141188106,0.0000,"Daily Freeroll NLH",141154224,0,,"2020-10-13 02:59:55"
141191467,0.0000,"Daily Freeroll NLH",141176925,0,,"2020-10-13 06:59:55"
141194553,0.0000,"Daily Freeroll PLO",141176929,0,,"2020-10-13 08:59:55"
141196723,0.0000,"Daily Freeroll NLH",141176933,0,,"2020-10-13 10:59:55"
141198330,0.0000,"Daily Freeroll NLH",141176933,0,,"2020-10-13 10:59:55"
141199649,0.0000,"Daily Freeroll PLO",141176943,0,,"2020-10-13 16:59:55"
141215635,0.0000,"Daily Freeroll NLH",141176917,0,,"2020-10-13 17:59:55"
141234266,0.0000,"Daily Freeroll PLO",145267850,0,,"2020-11-13 01:59:55"
141235574,0.0000,"Daily Freeroll NLH",141294021,0,,"2020-10-14 14:59:55"
141240811,0.0000,"Daily Freeroll PLO",141176943,0,,"2020-10-13 16:59:55"
141250599,0.0000,"Daily Freeroll NLH",141176917,0,,"2020-10-13 17:59:55"
141253923,110.0000,"The Royal Battle",141294035,0,,"2020-10-14 17:59:56"
141260224,55.0000,"Time Crunch (15 min)",142109178,900,,"2020-10-20 11:09:58"
141264318,0.0000,"Daily Freeroll NLH",141264563,0,,"2020-10-14 00:59:55"
141310028,0.0000,"Daily Freeroll NLH - Satty",141294047,0,G,"2020-10-14 12:59:55"
141310322,0.0000,"Daily Freeroll PLO",141264571,0,,"2020-10-14 04:59:55"
141313046,0.0000,"Daily Freeroll NLH",141294007,0,,"2020-10-14 07:00:02"
141313122,0.0000,"Daily Freeroll NLH",141294007,0,,"2020-10-14 07:00:02"
141313189,0.0000,"Daily Freeroll NLH",141294007,0,,"2020-10-14 07:00:02"
141331856,0.0000,"Daily Freeroll NLH - Satty",141294047,0,G,"2020-10-14 12:59:55"
141362431,0.0000,"Daily Freeroll PLO",141294025,0,,"2020-10-14 16:59:55"
141367082,330.0000,"PLO Love @ 7pm",141714508,0,,"2020-10-17 18:59:55"
141382999,0.0000,"Daily Freeroll NLH",141294001,0,,"2020-10-14 20:59:55"
141383216,0.0000,"Daily Freeroll NLH",141294001,0,,"2020-10-14 20:59:55"
141410836,0.0000,"Daily Freeroll NLH",141416800,0,,"2020-10-15 10:59:55"
141428846,0.0000,"Daily Freeroll NLH - Satty",141618486,0,G,"2020-10-16 12:59:55"
141434498,0.0000,"Daily Freeroll NLH",141386560,0,,"2020-10-15 03:59:55"
141443049,0.0000,"Daily Freeroll NLH",141416806,0,,"2020-10-15 14:59:55"
141446165,0.0000,"Daily Freeroll NLH",141416798,0,,"2020-10-15 09:59:55"
141446295,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
141447222,0.0000,"Daily Freeroll NLH",141416800,0,,"2020-10-15 10:59:55"
141448457,11.0000,"Texas Madness - Half Price Rebuy",142195084,0,,"2020-10-21 20:29:50"
141449075,0.0000,"Daily Freeroll PLO",141416802,0,,"2020-10-15 11:59:55"
141452162,0.0000,"Daily Freeroll PLO",141416802,0,,"2020-10-15 11:59:55"
141453350,0.0000,"Daily Freeroll PLO",141416802,0,,"2020-10-15 11:59:55"
141453901,0.0000,"Daily Freeroll PLO",141416802,0,,"2020-10-15 11:59:55"
141458796,22.0000,"Pre-Lunch Quickie",141416856,0,,"2020-10-15 12:29:55"
141460631,0.0000,"Daily Freeroll NLH - Nano Package",141618488,0,G,"2020-10-16 21:59:56"
141495029,0.0000,"Daily Freeroll PLO",141416810,0,,"2020-10-15 16:59:55"
141501669,0.0000,"Daily Freeroll NLH",141416784,0,,"2020-10-15 17:59:55"
141502092,0.0000,"Daily Freeroll NLH",141416808,0,,"2020-10-15 18:59:55"
141505672,0.0000,"Daily Freeroll NLH",141416784,0,,"2020-10-15 17:59:55"
141519352,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",141715140,3600,,"2020-10-17 13:59:55"
141522752,0.0000,"Daily Freeroll NLH",141416786,0,,"2020-10-15 20:59:55"
141531762,0.0000,"Daily Freeroll NLH",142383039,0,,"2020-10-22 20:59:55"
141627942,0.0000,"Daily Freeroll NLH",141522490,0,,"2020-10-16 02:59:55"
141637888,0.0000,"Daily Freeroll PLO",142084183,0,,"2020-10-20 16:59:55"
141639799,0.0000,"Daily Freeroll NLH",141618454,0,,"2020-10-16 10:59:55"
141666541,12.0000,"Time Crunch (15 min)",141838824,900,,"2020-10-18 11:28:55"
141667851,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",141618458,3600,,"2020-10-16 13:59:55"
141681195,0.0000,"Daily Freeroll PLO",141618464,0,,"2020-10-16 16:59:55"
141686367,0.0000,"Daily Freeroll NLH",141618438,0,,"2020-10-16 17:59:55"
141689122,110.0000,"15K @ 9 PM - Sunday Spl.",141810695,0,,"2020-10-18 20:59:57"
141690812,0.0000,"Daily Freeroll NLH",141618440,0,,"2020-10-16 20:59:55"
141692082,110.0000,"Time Crunch (15 min)",141921126,900,,"2020-10-18 22:26:55"
141693769,0.0000,"Daily Freeroll NLH",141618440,0,,"2020-10-16 20:59:55"
141717660,0.0000,"Daily Freeroll PLO - Nano Package",141678395,0,G,"2020-10-16 23:59:55"
141718213,110.0000,"Time Crunch (15 min)",141723041,900,,"2020-10-17 01:26:55"
141729941,0.0000,"Daily Freeroll PLO",141693353,0,,"2020-10-17 04:59:55"
141742721,0.0000,"Daily Freeroll PLO",141715138,0,,"2020-10-17 11:59:55"
141745519,0.0000,"Daily Freeroll NLH",142610607,0,,"2020-10-24 06:59:55"
141808709,0.0000,"Daily Freeroll PLO",141810671,0,,"2020-10-18 11:59:55"
141818148,550.0000,"Turbo Nightout @ 1 AM",141727746,0,,"2020-10-18 00:59:55"
141826626,0.0000,"Daily Freeroll NLH",141809639,0,,"2020-10-18 07:59:55"
141829353,0.0000,"Daily Freeroll PLO",141810665,0,,"2020-10-18 08:59:56"
141838360,0.0000,"Daily Freeroll NLH",141809629,0,,"2020-10-18 17:59:55"
141839073,0.0000,"Daily Freeroll NLH",141809629,0,,"2020-10-18 17:59:55"
141839123,0.0000,"Daily Freeroll PLO",141810671,0,,"2020-10-18 11:59:55"
141839310,0.0000,"Daily Freeroll NLH",141809629,0,,"2020-10-18 17:59:55"
141844464,220.0000,"10 Tkt Satty Sunday StackUp",141881419,2700,G,"2020-10-18 17:09:55"
141846295,0.0000,"Daily Freeroll NLH - Satty",141810697,0,G,"2020-10-18 12:59:55"
141847574,1100.0000,"SM #4 Sunday StackUp (6 Max)",141046043,0,,"2020-10-18 19:29:55"
141855894,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",141810673,3600,,"2020-10-18 13:59:55"
141870344,0.0000,"Daily Freeroll PLO",141810679,0,,"2020-10-18 16:59:55"
141870509,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",142383057,3600,,"2020-10-22 13:59:55"
141897898,0.0000,"Daily Freeroll NLH - Satty",141933097,0,G,"2020-10-19 12:59:55"
141909217,0.0000,"Daily Freeroll PLO",141933067,0,,"2020-10-19 11:59:55"
141916446,0.0000,"Daily Freeroll NLH - Nano Package",141810699,0,G,"2020-10-18 21:59:55"
141920433,0.0000,"Daily Freeroll NLH - Nano Package",141810699,0,G,"2020-10-18 21:59:55"
141922389,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
141937716,0.0000,"Daily Freeroll NLH",141905100,0,,"2020-10-19 00:59:55"
141941415,0.0000,"Daily Freeroll PLO",142030540,0,,"2020-10-20 01:59:55"
141941544,0.0000,"Daily Freeroll PLO",141905102,0,,"2020-10-19 01:59:55"
141943836,0.0000,"Daily Freeroll PLO",141905102,0,,"2020-10-19 01:59:55"
141954263,0.0000,"Daily Freeroll NLH",141933057,0,,"2020-10-19 06:59:55"
141956388,0.0000,"Daily Freeroll NLH",142084167,0,,"2020-10-20 07:59:55"
141956463,0.0000,"Daily Freeroll NLH",142084157,0,,"2020-10-20 17:59:55"
141971663,0.0000,"Daily Freeroll NLH",141933063,0,,"2020-10-19 09:59:55"
141972023,12.0000,"Time Crunch (15 min)",141971998,900,,"2020-10-19 09:44:55"
141972215,12.0000,"Time Crunch (15 min)",141972167,900,,"2020-10-19 09:54:55"
141975411,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
141976551,55.0000,"Morning Grind",142876837,0,,"2020-10-26 11:29:55"
141978848,0.0000,"Daily Freeroll NLH - Satty",141933097,0,G,"2020-10-19 12:59:55"
141979193,0.0000,"Daily Freeroll PLO",141933067,0,,"2020-10-19 11:59:55"
141986032,0.0000,"Daily Freeroll NLH - Satty",141933097,0,G,"2020-10-19 12:59:55"
141987933,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",141933069,3600,,"2020-10-19 13:59:55"
141988128,176.0000,"10 Tkt Satty StackUp Turbo",142024273,2880,G,"2020-10-19 19:09:55"
141990635,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",141933069,3600,,"2020-10-19 13:59:55"
141993252,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",142383057,3600,,"2020-10-22 13:59:55"
142004237,220.0000,"10 Tkt Satty Stackup PKO",142084213,3300,G,"2020-10-20 17:59:55"
142007274,0.0000,"Daily Freeroll NLH",142084173,0,,"2020-10-20 10:59:56"
142014605,0.0000,"Daily Freeroll NLH",141933049,0,,"2020-10-19 17:59:55"
142024880,0.0000,"Daily Freeroll NLH",141933073,0,,"2020-10-19 18:59:55"
142033131,0.0000,"Daily Freeroll NLH",142084173,0,,"2020-10-20 10:59:56"
142037131,0.0000,"Daily Freeroll NLH - Nano Package",141933099,0,G,"2020-10-19 21:59:55"
142068904,0.0000,"Daily Freeroll NLH",141933053,0,,"2020-10-19 22:59:55"
142094455,550.0000,"Turbo Nightout @ 1 AM",141948972,0,,"2020-10-20 00:59:55"
142097427,0.0000,"Daily Freeroll NLH",142030544,0,,"2020-10-20 03:59:55"
142102852,0.0000,"Daily Freeroll NLH",142084167,0,,"2020-10-20 07:59:55"
142105029,0.0000,"Daily Freeroll PLO",142084169,0,,"2020-10-20 08:59:55"
142109346,0.0000,"Daily Freeroll PLO",142084175,0,,"2020-10-20 11:59:59"
142109416,0.0000,"Daily Freeroll NLH",142084173,0,,"2020-10-20 10:59:56"
142112681,0.0000,"Daily Freeroll PLO",142484706,0,,"2020-10-23 16:59:55"
142112854,0.0000,"Daily Freeroll NLH",142959793,0,,"2020-10-27 22:59:55"
142123005,0.0000,"Daily Freeroll NLH",142195096,0,,"2020-10-21 17:59:55"
142124424,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",142084177,3600,,"2020-10-20 13:59:55"
142126510,66.0000,"Turbo Luncheon @1:30PM",142084137,0,,"2020-10-20 13:29:50"
142129381,0.0000,"Daily Freeroll NLH",142460940,0,,"2020-10-23 02:59:55"
142143139,0.0000,"Daily Freeroll PLO",142084183,0,,"2020-10-20 16:59:55"
142153870,0.0000,"Daily Freeroll NLH",142084181,0,,"2020-10-20 18:59:55"
142164115,0.0000,"Daily Freeroll NLH",142084159,0,,"2020-10-20 20:59:55"
142168801,0.0000,"Daily Freeroll NLH - Nano Package",142084203,0,G,"2020-10-20 21:59:56"
142171844,0.0000,"Daily Freeroll NLH - Nano Package",142084203,0,G,"2020-10-20 21:59:56"
142215385,0.0000,"Daily Freeroll NLH",142195112,0,,"2020-10-21 10:59:55"
142220300,0.0000,"Daily Freeroll PLO",142195108,0,,"2020-10-21 08:59:55"
142221934,0.0000,"Daily Freeroll NLH",142195110,0,,"2020-10-21 09:59:55"
142227668,0.0000,"Daily Freeroll NLH",142195112,0,,"2020-10-21 10:59:55"
142237687,0.0000,"Daily Freeroll NLH",142195096,0,,"2020-10-21 17:59:55"
142240195,66.0000,"Micro Progressive KO",142195191,0,,"2020-10-21 16:59:55"
142245902,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",142195116,3600,,"2020-10-21 13:59:55"
142246298,0.0000,"Daily Freeroll PLO",142195122,0,,"2020-10-21 16:59:55"
142248937,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",142195116,3600,,"2020-10-21 13:59:55"
142273568,6.0000,"PLO Nano",142195185,0,,"2020-10-21 16:29:55"
142274685,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
142333058,550.0000,"Time Crunch (15 min)",143546087,900,,"2020-10-31 00:51:55"
142364025,0.0000,"Daily Freeroll NLH",142195098,0,,"2020-10-21 20:59:55"
142364767,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
142379831,0.0000,"Daily Freeroll NLH",142195100,0,,"2020-10-21 22:59:55"
142384550,0.0000,"Daily Freeroll PLO - Nano Package",142267097,0,G,"2020-10-21 23:59:55"
142385349,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",142383057,3600,,"2020-10-22 13:59:55"
142394796,0.0000,"Daily Freeroll PLO",142383049,0,,"2020-10-22 08:59:55"
142397040,0.0000,"Daily Freeroll NLH",142383047,0,,"2020-10-22 07:59:55"
142397567,0.0000,"Daily Freeroll PLO",142383049,0,,"2020-10-22 08:59:55"
142397880,0.0000,"Daily Freeroll NLH",142484688,0,,"2020-10-23 06:59:55"
142399399,0.0000,"Daily Freeroll NLH",142708781,0,,"2020-10-25 14:59:55"
142401199,0.0000,"Daily Freeroll NLH - Satty",142384105,0,G,"2020-10-22 12:59:55"
142401325,12.0000,"Time Crunch (15 min)",142406618,900,,"2020-10-22 11:54:55"
142414164,0.0000,"Daily Freeroll NLH",142959791,0,,"2020-10-27 20:59:55"
142415926,0.0000,"Daily Freeroll NLH",142383059,0,,"2020-10-22 14:59:55"
142439863,0.0000,"Daily Freeroll PLO",142383063,0,,"2020-10-22 16:59:55"
142445258,0.0000,"Daily Freeroll PLO",142460944,0,,"2020-10-23 04:59:55"
142450657,154.0000,"10 Tkt Satty Stackup Lite",142384109,3300,G,"2020-10-22 18:59:55"
142450962,0.0000,"Daily Freeroll NLH",142383061,0,,"2020-10-22 18:59:55"
142452811,0.0000,"Daily Freeroll NLH",142383061,0,,"2020-10-22 18:59:55"
142453161,0.0000,"Daily Freeroll NLH",142383061,0,,"2020-10-22 18:59:55"
142453876,0.0000,"Daily Freeroll NLH",142383061,0,,"2020-10-22 18:59:55"
142458646,0.0000,"Daily Freeroll NLH",142383039,0,,"2020-10-22 20:59:55"
142463229,770.0000,"StackUp Lite",141812399,0,,"2020-10-22 19:59:55"
142529385,0.0000,"Daily Freeroll NLH",142589940,0,,"2020-10-24 00:59:57"
142533829,0.0000,"Daily Freeroll PLO",142460944,0,,"2020-10-23 04:59:55"
142534318,0.0000,"Daily Freeroll NLH",142484686,0,,"2020-10-23 05:59:55"
142534853,0.0000,"Daily Freeroll NLH",142484688,0,,"2020-10-23 06:59:55"
142535113,0.0000,"Daily Freeroll NLH",142484688,0,,"2020-10-23 06:59:55"
142537770,0.0000,"Daily Freeroll PLO",142484692,0,,"2020-10-23 08:59:55"
142537936,0.0000,"Daily Freeroll PLO",142484692,0,,"2020-10-23 08:59:55"
142538286,0.0000,"Daily Freeroll PLO",142484692,0,,"2020-10-23 08:59:55"
142538523,0.0000,"Daily Freeroll NLH - Satty",142484730,0,G,"2020-10-23 12:59:59"
142538562,0.0000,"Daily Freeroll NLH",142484694,0,,"2020-10-23 09:59:55"
142543226,0.0000,"Daily Freeroll PLO",142484698,0,,"2020-10-23 11:59:55"
142544669,0.0000,"Daily Freeroll PLO",142484698,0,,"2020-10-23 11:59:55"
142547749,12.0000,"Time Crunch (15 min)",142547643,900,,"2020-10-23 12:29:55"
142551073,0.0000,"Daily Freeroll NLH",142610599,0,,"2020-10-24 17:59:55"
142551781,0.0000,"Daily Freeroll NLH (1 Hour Timed Crunch)",142484700,3600,,"2020-10-23 13:59:55"
142554207,0.0000,"Daily Freeroll NLH",142484682,0,,"2020-10-23 20:59:55"
142555453,0.0000,"Daily Freeroll PLO",143123717,0,,"2020-10-28 11:59:55"
142558711,0.0000,"Daily Freeroll NLH",142484702,0,,"2020-10-23 14:59:55"
142560314,0.0000,"Daily Freeroll PLO",142610611,0,,"2020-10-24 08:59:55"
142562540,0.0000,"Daily Freeroll NLH",142610621,0,,"2020-10-24 14:59:55"
142572034,0.0000,"Daily Freeroll PLO",142484706,0,,"2020-10-23 16:59:55"
142576094,0.0000,"Daily Freeroll NLH",142484680,0,,"2020-10-23 17:59:55"
142579893,0.0000,"Daily Freeroll NLH",142484704,0,,"2020-10-23 18:59:55"
142579951,550.0000,"Time Crunch (15 min)",142582907,900,,"2020-10-23 18:59:55"
142586396,0.0000,"Daily Freeroll NLH",142708773,0,,"2020-10-25 09:59:55"
142586453,0.0000,"Daily Freeroll NLH",142484682,0,,"2020-10-23 20:59:55"
142590214,0.0000,"Daily Freeroll PLO",143216807,0,,"2020-10-29 08:59:55"
142595677,0.0000,"Daily Freeroll NLH",142708775,0,,"2020-10-25 10:59:55"
142597348,0.0000,"Daily Freeroll NLH - Nano Package",142484732,0,G,"2020-10-23 21:59:55"
142600978,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
142602238,110.0000,"10K @ 9 PM",142959767,0,,"2020-10-27 20:59:55"
142602863,0.0000,"Daily Freeroll PLO",142610611,0,,"2020-10-24 08:59:55"
142613429,0.0000,"Daily Freeroll NLH",142589940,0,,"2020-10-24 00:59:57"
142623617,0.0000,"Daily Freeroll NLH",142610609,0,,"2020-10-24 07:59:55"
142632148,0.0000,"Daily Freeroll PLO",142610617,0,,"2020-10-24 11:59:55"
142632445,0.0000,"Daily Freeroll PLO",142610617,0,,"2020-10-24 11:59:55"
142652394,0.0000,"Daily Freeroll NLH",142610621,0,,"2020-10-24 14:59:55"
142661814,132.0000,"2 Tkt Turbo Yorker",143314367,900,G,"2020-10-29 22:29:55"
142667611,0.0000,"Daily Freeroll PLO",143038526,0,,"2020-10-28 04:59:55"
142667719,0.0000,"Raina Freeroll",141239703,0,,"2020-10-27 18:59:57"
142669864,0.0000,"Daily Freeroll PLO",143123711,0,,"2020-10-28 08:59:55"
142671366,0.0000,"Daily Freeroll NLH",142610599,0,,"2020-10-24 17:59:55"
142677247,110.0000,"The Royal Battle",142610635,0,,"2020-10-24 17:59:55"
142680668,0.0000,"Daily Freeroll NLH",142610601,0,,"2020-10-24 20:59:55"
142684434,0.0000,"Daily Freeroll NLH",142610601,0,,"2020-10-24 20:59:55"
142685345,0.0000,"Daily Freeroll NLH",142610601,0,,"2020-10-24 20:59:55"
142693501,0.0000,"Daily Freeroll NLH - Nano Package",142610651,0,G,"2020-10-24 21:59:55"
142696908,0.0000,"Daily Freeroll NLH - Nano Package",142610651,0,G,"2020-10-24 21:59:55"
142702862,55.0000,"Morning Grind",143216833,0,,"2020-10-29 11:29:55"
142788859,0.0000,"Daily Freeroll NLH",142685002,0,,"2020-10-25 00:59:55"
142794474,0.0000,"Daily Freeroll NLH",142685008,0,,"2020-10-25 03:59:55"
142797995,0.0000,"Daily Freeroll NLH",142959805,0,,"2020-10-27 10:59:55"
142798107,0.0000,"Daily Freeroll NLH",142708773,0,,"2020-10-25 09:59:55"
142802443,0.0000,"Daily Freeroll NLH",142708773,0,,"2020-10-25 09:59:55"
142805032,0.0000,"Daily Freeroll NLH",142708775,0,,"2020-10-25 10:59:55"
